grid	laps	year	round	circuit_enc	constructor_enc	driver_enc	result_class
continuous	continuous	continuous	continuous	discrete	discrete	discrete	discrete
13	66	2023	7	3	33	166	Points
10	66	2023	7	3	46	153	Points
19	66	2023	7	3	5	155	Outside_Points
15	66	2023	7	3	45	163	Outside_Points
9	65	2023	7	3	0	168	Outside_Points
14	65	2023	7	3	45	167	Outside_Points
7	65	2023	7	3	43	119	Outside_Points
18	65	2023	7	3	2	159	Outside_Points
3	65	2023	7	3	0	157	Outside_Points
17	65	2023	7	3	43	136	Outside_Points
16	65	2023	7	3	33	133	Outside_Points
20	65	2023	7	3	2	169	Outside_Points
1	70	2023	8	6	8	141	Podium
2	70	2023	8	6	34	3	Podium
3	70	2023	8	6	35	0	Podium
10	70	2023	8	6	5	155	Points
11	70	2023	8	6	5	143	Points
12	70	2023	8	6	8	126	Points
9	70	2023	8	6	2	159	Points
6	70	2023	8	6	46	150	Points
16	70	2023	8	6	34	151	Points
14	70	2023	8	6	33	133	Points
8	70	2023	8	6	0	168	Outside_Points
15	70	2023	8	6	46	153	Outside_Points
7	70	2023	8	6	0	157	Outside_Points
19	70	2023	8	6	45	163	Outside_Points
5	69	2023	8	6	43	119	Outside_Points
20	69	2023	8	6	33	166	Outside_Points
13	69	2023	8	6	43	136	Outside_Points
17	69	2023	8	6	45	167	Outside_Points
4	53	2023	8	6	35	158	DNF
18	6	2023	8	6	2	169	DNF
1	71	2023	9	34	8	141	Podium
2	71	2023	9	34	5	155	Podium
15	71	2023	9	34	8	126	Podium
4	71	2023	9	34	0	157	Points
7	71	2023	9	34	34	3	Points
3	71	2023	9	34	5	143	Points
11	71	2023	9	34	35	158	Points
5	71	2023	9	34	35	0	Points
6	71	2023	9	34	34	151	Points
9	71	2023	9	34	46	153	Points
10	71	2023	9	34	2	159	Outside_Points
17	70	2023	9	34	33	166	Outside_Points
18	70	2023	9	34	2	169	Outside_Points
12	70	2023	9	34	46	150	Outside_Points
14	70	2023	9	34	33	133	Outside_Points
13	70	2023	9	34	0	168	Outside_Points
16	70	2023	9	34	45	163	Outside_Points
8	12	2023	9	34	43	119	DNF
1	52	2023	10	8	8	141	Podium
2	52	2023	10	8	0	157	Podium
7	52	2023	10	8	35	0	Podium
3	52	2023	10	8	0	168	Points
6	52	2023	10	8	35	158	Points
15	52	2023	10	8	8	126	Points
9	52	2023	10	8	34	3	Points
8	52	2023	10	8	2	159	Points
4	52	2023	10	8	5	155	Points
5	52	2023	10	8	5	143	Points
14	52	2023	10	8	2	169	Outside_Points
20	52	2023	10	8	33	133	Outside_Points
11	52	2023	10	8	43	119	Outside_Points
12	52	2023	10	8	34	151	Outside_Points
17	52	2023	10	8	33	166	Outside_Points
16	52	2023	10	8	45	163	Outside_Points
18	52	2023	10	8	45	167	Outside_Points
10	46	2023	10	8	46	153	DNF
19	31	2023	10	8	43	136	DNF
13	9	2023	10	8	46	150	DNF
2	70	2023	11	10	8	141	Podium
3	70	2023	11	10	0	157	Podium
9	70	2023	11	10	8	126	Podium
1	70	2023	11	10	35	0	Points
4	70	2023	11	10	0	168	Points
18	70	2023	11	10	35	158	Points
6	70	2023	11	10	5	155	Points
11	70	2023	11	10	5	143	Points
8	70	2023	11	10	34	3	Points
14	69	2023	11	10	34	151	Points
16	69	2023	11	10	2	159	Outside_Points
7	69	2023	11	10	33	133	Outside_Points
13	69	2023	11	10	45	128	Outside_Points
10	69	2023	11	10	43	119	Outside_Points
17	69	2023	11	10	45	163	Outside_Points
5	69	2023	11	10	33	166	Outside_Points
19	69	2023	11	10	43	136	Outside_Points
20	67	2023	11	10	2	169	DNF
12	2	2023	11	10	46	150	DNF
15	1	2023	11	10	46	153	DNF
6	44	2023	12	12	8	141	Podium
2	44	2023	12	12	8	126	Podium
1	44	2023	12	12	5	155	Podium
3	44	2023	12	12	35	0	Points
9	44	2023	12	12	34	3	Points
8	44	2023	12	12	35	158	Points
7	44	2023	12	12	0	157	Points
14	44	2023	12	12	46	150	Points
10	44	2023	12	12	34	151	Points
11	44	2023	12	12	45	163	Points
12	44	2023	12	12	46	153	Outside_Points
13	44	2023	12	12	33	133	Outside_Points
17	44	2023	12	12	33	166	Outside_Points
15	44	2023	12	12	2	159	Outside_Points
16	44	2023	12	12	43	136	Outside_Points
19	44	2023	12	12	45	128	Outside_Points
18	44	2023	12	12	2	169	Outside_Points
4	23	2023	12	12	5	143	DNF
5	0	2023	12	12	0	168	DNF
1	72	2023	13	31	8	141	Podium
5	72	2023	13	31	34	3	Podium
12	72	2023	13	31	46	153	Podium
7	72	2023	13	31	8	126	Points
6	72	2023	13	31	5	143	Points
13	72	2023	13	31	35	0	Points
2	72	2023	13	31	0	157	Points
4	72	2023	13	31	2	159	Points
8	72	2023	13	31	0	168	Points
16	72	2023	13	31	46	150	Points
11	72	2023	13	31	34	151	Outside_Points
14	72	2023	13	31	43	119	Outside_Points
19	72	2023	13	31	45	170	Outside_Points
18	72	2023	13	31	33	133	Outside_Points
17	72	2023	13	31	45	163	Outside_Points
3	72	2023	13	31	35	158	Outside_Points
15	62	2023	13	31	33	166	DNF
9	41	2023	13	31	5	155	DNF
10	14	2023	13	31	2	169	DNF
2	51	2023	14	13	8	141	Podium
5	51	2023	14	13	8	126	Podium
1	51	2023	14	13	5	143	Podium
3	51	2023	14	13	5	155	Points
4	51	2023	14	13	35	158	Points
8	51	2023	14	13	35	0	Points
6	51	2023	14	13	2	159	Points
9	51	2023	14	13	0	157	Points
10	51	2023	14	13	34	3	Points
14	51	2023	14	13	33	133	Points
12	51	2023	14	13	45	170	Outside_Points
7	51	2023	14	13	0	168	Outside_Points
15	51	2023	14	13	2	169	Outside_Points
16	51	2023	14	13	33	166	Outside_Points
17	51	2023	14	13	46	153	Outside_Points
20	51	2023	14	13	34	151	Outside_Points
13	50	2023	14	13	43	119	Outside_Points
19	50	2023	14	13	43	136	Outside_Points
18	39	2023	14	13	46	150	DNF
11	0	2023	14	13	45	163	DNF
1	62	2023	15	14	5	143	Podium
4	62	2023	15	14	0	157	Podium
5	62	2023	15	14	35	0	Podium
3	62	2023	15	14	5	155	Points
11	62	2023	15	14	8	141	Points
12	62	2023	15	14	46	153	Points
17	62	2023	15	14	0	168	Points
13	62	2023	15	14	8	126	Points
10	62	2023	15	14	45	170	Points
6	62	2023	15	14	43	136	Points
14	62	2023	15	14	2	159	Outside_Points
9	62	2023	15	14	43	119	Outside_Points
18	62	2023	15	14	2	169	Outside_Points
7	62	2023	15	14	34	3	Outside_Points
2	61	2023	15	14	35	158	DNF
16	51	2023	15	14	33	133	DNF
8	42	2023	15	14	46	150	DNF
15	0	2023	15	14	45	163	DNF
1	53	2023	16	21	8	141	Podium
3	53	2023	16	21	0	157	Podium
2	53	2023	16	21	0	168	Podium
4	53	2023	16	21	5	155	Points
7	53	2023	16	21	35	0	Points
6	53	2023	16	21	5	143	Points
8	53	2023	16	21	35	158	Points
10	53	2023	16	21	34	3	Points
14	53	2023	16	21	46	150	Points
12	53	2023	16	21	46	153	Points
11	52	2023	16	21	45	170	Outside_Points
9	52	2023	16	21	45	163	Outside_Points
19	52	2023	16	21	33	166	Outside_Points
18	52	2023	16	21	43	119	Outside_Points
15	52	2023	16	21	43	136	Outside_Points
13	26	2023	16	21	2	159	DNF
17	20	2023	16	21	34	151	DNF
5	15	2023	16	21	8	126	DNF
16	7	2023	16	21	33	133	DNF
1	57	2023	17	40	8	141	Podium
6	57	2023	17	40	0	168	Podium
10	57	2023	17	40	0	157	Podium
2	57	2023	17	40	35	158	Points
5	57	2023	17	40	5	155	Points
4	57	2023	17	40	34	3	Points
8	57	2023	17	40	46	150	Points
9	57	2023	17	40	33	133	Points
19	57	2023	17	40	33	166	Points
16	57	2023	17	40	34	151	Outside_Points
7	57	2023	17	40	46	153	Outside_Points
13	57	2023	17	40	2	159	Outside_Points
18	56	2023	17	40	43	136	Outside_Points
11	56	2023	17	40	45	163	Outside_Points
14	56	2023	17	40	43	119	Outside_Points
17	56	2023	17	40	45	170	Outside_Points
15	40	2023	17	40	2	169	DNF
3	0	2023	17	40	35	0	DNF
12	0	2023	17	40	5	143	DNF
6	56	2023	18	33	8	141	Podium
2	56	2023	18	33	0	157	Podium
4	56	2023	18	33	5	143	Podium
9	56	2023	18	33	8	126	Points
5	56	2023	18	33	35	158	Points
7	56	2023	18	33	46	153	Points
11	56	2023	18	33	45	163	Points
15	56	2023	18	33	2	159	Points
16	56	2023	18	33	2	169	Points
13	56	2023	18	33	33	133	Outside_Points
12	55	2023	18	33	33	166	Outside_Points
14	55	2023	18	33	45	128	Outside_Points
10	10	2023	18	33	0	168	DNF
8	6	2023	18	33	46	150	DNF
3	56	2023	18	33	35	0	DNF
1	56	2023	18	33	5	155	DNF
3	71	2023	19	28	8	141	Podium
6	71	2023	19	28	35	0	Podium
1	71	2023	19	28	5	155	Podium
2	71	2023	19	28	5	143	Points
17	71	2023	19	28	0	157	Points
8	71	2023	19	28	35	158	Points
4	71	2023	19	28	45	128	Points
7	71	2023	19	28	0	168	Points
14	71	2023	19	28	2	159	Points
15	71	2023	19	28	46	150	Points
11	71	2023	19	28	46	153	Outside_Points
18	71	2023	19	28	45	163	Outside_Points
12	71	2023	19	28	43	119	Outside_Points
10	71	2023	19	28	33	166	Outside_Points
9	71	2023	19	28	33	133	Outside_Points
19	70	2023	19	28	2	169	DNF
13	47	2023	19	28	34	3	DNF
16	31	2023	19	28	43	136	DNF
5	1	2023	19	28	8	126	DNF
1	71	2023	20	17	8	141	Podium
6	71	2023	20	17	0	157	Podium
4	71	2023	20	17	34	3	Podium
9	71	2023	20	17	8	126	Points
3	71	2023	20	17	34	151	Points
7	71	2023	20	17	5	143	Points
15	71	2023	20	17	46	153	Points
5	71	2023	20	17	35	0	Points
16	71	2023	20	17	45	163	Points
14	70	2023	20	17	46	150	Points
19	70	2023	20	17	2	169	Outside_Points
11	70	2023	20	17	43	119	Outside_Points
17	70	2023	20	17	45	128	Outside_Points
10	69	2023	20	17	0	168	Outside_Points
8	57	2023	20	17	35	158	DNF
18	39	2023	20	17	33	133	DNF
20	22	2023	20	17	33	166	DNF
12	0	2023	20	17	43	136	DNF
13	0	2023	20	17	2	159	DNF
2	50	2023	21	42	8	141	Podium
1	50	2023	21	42	5	155	Podium
11	50	2023	21	42	8	126	Podium
16	50	2023	21	42	46	150	Points
19	50	2023	21	42	34	151	Points
12	50	2023	21	42	5	143	Points
10	50	2023	21	42	35	0	Points
3	50	2023	21	42	35	158	Points
9	50	2023	21	42	34	3	Points
18	50	2023	21	42	0	168	Points
4	50	2023	21	42	46	153	Outside_Points
5	50	2023	21	42	2	159	Outside_Points
8	50	2023	21	42	43	136	Outside_Points
14	50	2023	21	42	45	128	Outside_Points
17	50	2023	21	42	33	166	Outside_Points
6	50	2023	21	42	2	169	Outside_Points
7	50	2023	21	42	33	133	Outside_Points
20	46	2023	21	42	45	163	DNF
13	45	2023	21	42	43	119	DNF
15	2	2023	21	42	0	157	DNF
1	58	2023	22	22	8	141	Podium
2	58	2023	22	22	5	155	Podium
4	58	2023	22	22	35	158	Podium
9	58	2023	22	22	8	126	Points
5	58	2023	22	22	0	157	Points
3	58	2023	22	22	0	168	Points
7	58	2023	22	22	34	3	Points
6	58	2023	22	22	45	163	Points
11	58	2023	22	22	35	0	Points
13	58	2023	22	22	34	151	Points
15	58	2023	22	22	45	128	Outside_Points
12	58	2023	22	22	46	150	Outside_Points
10	58	2023	22	22	46	153	Outside_Points
14	58	2023	22	22	2	159	Outside_Points
8	58	2023	22	22	43	119	Outside_Points
20	58	2023	22	22	2	169	Outside_Points
19	58	2023	22	22	33	166	Outside_Points
16	57	2023	22	22	5	143	DNF
18	57	2023	22	22	33	133	Outside_Points
17	57	2023	22	22	43	136	Outside_Points
1	57	2024	1	2	8	141	Podium
5	57	2024	1	2	8	126	Podium
4	57	2024	1	2	5	143	Podium
2	57	2024	1	2	5	155	Points
3	57	2024	1	2	35	158	Points
7	57	2024	1	2	0	157	Points
9	57	2024	1	2	35	0	Points
8	57	2024	1	2	0	168	Points
6	57	2024	1	2	34	3	Points
12	57	2024	1	2	34	151	Points
17	56	2024	1	2	14	166	Outside_Points
15	56	2024	1	2	43	136	Outside_Points
14	56	2024	1	2	47	128	Outside_Points
11	56	2024	1	2	47	163	Outside_Points
13	56	2024	1	2	2	159	Outside_Points
10	56	2024	1	2	43	119	Outside_Points
19	56	2024	1	2	46	150	Outside_Points
20	56	2024	1	2	46	153	Outside_Points
16	56	2024	1	2	14	133	Outside_Points
18	55	2024	1	2	2	169	Outside_Points
1	50	2024	2	39	8	141	Podium
3	50	2024	2	39	8	126	Podium
2	50	2024	2	39	5	155	Podium
5	50	2024	2	39	0	168	Points
4	50	2024	2	39	34	3	Points
7	50	2024	2	39	35	158	Points
11	50	2024	2	39	5	171	Points
6	50	2024	2	39	0	157	Points
8	50	2024	2	39	35	0	Points
15	50	2024	2	39	43	119	Points
12	50	2024	2	39	2	159	Outside_Points
13	50	2024	2	39	43	136	Outside_Points
17	49	2024	2	39	46	150	Outside_Points
19	49	2024	2	39	2	169	Outside_Points
9	49	2024	2	39	47	163	Outside_Points
14	49	2024	2	39	47	128	Outside_Points
16	49	2024	2	39	14	133	Outside_Points
20	49	2024	2	39	14	166	Outside_Points
10	5	2024	2	39	34	151	DNF
18	1	2024	2	39	46	153	DNF
2	58	2024	3	0	5	143	Podium
4	58	2024	3	0	5	155	Podium
3	58	2024	3	0	0	157	Podium
5	58	2024	3	0	0	168	Points
6	58	2024	3	0	8	126	Points
9	58	2024	3	0	34	151	Points
8	58	2024	3	0	47	163	Points
10	58	2024	3	0	34	3	Points
16	58	2024	3	0	43	119	Points
14	57	2024	3	0	43	136	Points
12	57	2024	3	0	2	159	Outside_Points
18	57	2024	3	0	47	128	Outside_Points
17	57	2024	3	0	46	153	Outside_Points
13	57	2024	3	0	14	133	Outside_Points
19	57	2024	3	0	14	166	Outside_Points
15	57	2024	3	0	46	150	Outside_Points
7	56	2024	3	0	35	158	DNF
11	15	2024	3	0	35	0	DNF
1	3	2024	3	0	8	141	DNF
1	53	2024	4	21	8	141	Podium
2	53	2024	4	21	8	126	Podium
4	53	2024	4	21	5	143	Podium
8	53	2024	4	21	5	155	Points
3	53	2024	4	21	0	157	Points
5	53	2024	4	21	34	3	Points
9	53	2024	4	21	35	158	Points
6	53	2024	4	21	0	168	Points
7	53	2024	4	21	35	0	Points
10	52	2024	4	21	47	163	Points
12	52	2024	4	21	43	119	Outside_Points
16	52	2024	4	21	34	151	Outside_Points
18	52	2024	4	21	43	136	Outside_Points
13	52	2024	4	21	14	133	Outside_Points
15	52	2024	4	21	46	150	Outside_Points
17	52	2024	4	21	46	153	Outside_Points
19	52	2024	4	21	2	169	Outside_Points
20	12	2024	4	21	14	166	DNF
11	0	2024	4	21	47	128	DNF
14	0	2024	4	21	2	159	DNF
1	56	2024	5	16	8	141	Podium
4	56	2024	5	16	0	157	Podium
2	56	2024	5	16	8	126	Podium
6	56	2024	5	16	5	155	Points
7	56	2024	5	16	5	143	Points
8	56	2024	5	16	35	158	Points
3	56	2024	5	16	34	3	Points
5	56	2024	5	16	0	168	Points
18	56	2024	5	16	35	0	Points
9	56	2024	5	16	43	119	Points
13	56	2024	5	16	46	150	Outside_Points
14	56	2024	5	16	2	159	Outside_Points
15	56	2024	5	16	46	153	Outside_Points
16	56	2024	5	16	14	166	Outside_Points
11	56	2024	5	16	34	151	Outside_Points
17	56	2024	5	16	43	136	Outside_Points
20	56	2024	5	16	2	169	Outside_Points
12	33	2024	5	16	47	128	DNF
19	26	2024	5	16	47	163	DNF
10	19	2024	5	16	14	133	DNF
5	57	2024	6	41	0	157	Podium
1	57	2024	6	41	8	141	Podium
2	57	2024	6	41	5	155	Podium
4	57	2024	6	41	8	126	Points
3	57	2024	6	41	5	143	Points
8	57	2024	6	41	35	0	Points
10	57	2024	6	41	47	163	Points
7	57	2024	6	41	35	158	Points
15	57	2024	6	41	34	3	Points
13	57	2024	6	41	46	150	Points
9	57	2024	6	41	43	119	Outside_Points
12	57	2024	6	41	46	153	Outside_Points
6	57	2024	6	41	0	168	Outside_Points
19	57	2024	6	41	14	166	Outside_Points
20	57	2024	6	41	47	128	Outside_Points
16	57	2024	6	41	14	133	Outside_Points
11	57	2024	6	41	34	151	Outside_Points
14	57	2024	6	41	2	159	Outside_Points
18	57	2024	6	41	43	136	Outside_Points
17	27	2024	6	41	2	169	DNF
1	63	2024	7	20	8	141	Podium
